cut,n_below,n_above,tau_below,tau_above,tau_gap,ilearn_prof_below,ilearn_prof_above,ilearn_pctile_below,ilearn_pctile_above,YEAR,GRADE,YEAR_STRATUM
2,226,2216,0.1715,0.5438,0.3723,0,0.0736,9.1281,54.7073,2018,7,istep_contrast
2.1,254,2188,0.175,0.5393,0.3644,0,0.0745,9.7319,54.7073,2018,7,istep_contrast
2.2,285,2157,0.1735,0.5348,0.3613,0,0.0756,10.2947,55.526,2018,7,istep_contrast
2.3,314,2128,0.1992,0.5312,0.332,0,0.0766,11.5023,56.14,2018,7,istep_contrast
2.4,375,2067,0.1993,0.5209,0.3216,0,0.0789,12.7302,57.675,2018,7,istep_contrast
2.5,419,2023,0.2021,0.5127,0.3106,0,0.0806,13.6717,58.4732,2018,7,istep_contrast
2.6,465,1977,0.2422,0.5051,0.2628,0,0.0824,14.5722,59.2919,2018,7,istep_contrast
2.7,524,1918,0.2649,0.4961,0.2311,0,0.085,15.8412,60.0082,2018,7,istep_contrast
2.8,589,1853,0.2697,0.4851,0.2155,0.0017,0.0874,16.6598,61.5023,2018,7,istep_contrast
2.9,645,1797,0.2776,0.476,0.1984,0.0016,0.0902,17.7036,62.3209,2018,7,istep_contrast
3,705,1737,0.307,0.4698,0.1628,0.0014,0.0933,18.6246,63.7126,2018,7,istep_contrast
3.1,814,1628,0.3352,0.4645,0.1293,0.0037,0.0983,20.7736,65.7593,2018,7,istep_contrast
3.2,907,1535,0.3617,0.4607,0.099,0.0033,0.1042,22.2268,67.3352,2018,7,istep_contrast
3.3,992,1450,0.365,0.4511,0.0861,0.004,0.1097,23.5571,68.2358,2018,7,istep_contrast
3.4,1180,1262,0.375,0.4314,0.0564,0.0051,0.1244,26.3406,71.5718,2018,7,istep_contrast
3.5,1180,1262,0.375,0.4314,0.0564,0.0051,0.1244,26.3406,71.5718,2018,7,istep_contrast
3.6,1300,1142,0.3961,0.4202,0.0242,0.0054,0.1366,28.7352,73.7413,2018,7,istep_contrast
3.7,1409,1033,0.4109,0.4087,-0.0022,0.0057,0.15,30.9865,75.9926,2018,7,istep_contrast
3.8,1543,899,0.4314,0.4084,-0.023,0.0058,0.1713,32.8694,78.1007,2018,7,istep_contrast
3.9,1796,646,0.463,0.4063,-0.0567,0.0095,0.226,37.8633,82.2964,2018,7,istep_contrast
4,1796,646,0.463,0.4063,-0.0567,0.0095,0.226,37.8633,82.2964,2018,7,istep_contrast
4.1,1899,543,0.4709,0.3583,-0.1126,0.0105,0.2634,39.4187,85.2231,2018,7,istep_contrast
4.2,1986,456,0.4841,0.3148,-0.1693,0.0121,0.3048,40.79,87.454,2018,7,istep_contrast
4.3,2147,295,0.5178,0.3214,-0.1964,0.0238,0.3797,44.0033,90.9537,2018,7,istep_contrast
4.4,2147,295,0.5178,0.3214,-0.1964,0.0238,0.3797,44.0033,90.9537,2018,7,istep_contrast
4.5,2214,228,0.5306,0.3448,-0.1858,0.0298,0.4254,45.4973,91.8952,2018,7,istep_contrast
4.6,2269,173,0.5409,0.3337,-0.2072,0.0344,0.4913,46.2546,92.8776,2018,7,istep_contrast
4.7,2308,134,0.5476,0.309,-0.2386,0.039,0.5448,46.9914,95.4359,2018,7,istep_contrast
4.8,2362,80,0.5586,0.331,-0.2276,0.0466,0.6625,48.2808,96.5002,2018,7,istep_contrast
4.9,2362,80,0.5586,0.331,-0.2276,0.0466,0.6625,48.2808,96.5002,2018,7,istep_contrast
5,2381,61,0.5636,0.2619,-0.3017,0.0491,0.7541,48.9971,97.0733,2018,7,istep_contrast
5.1,2396,46,0.5674,,,0.0526,,48.9971,,2018,7,istep_contrast
5.2,2403,39,0.5698,,,0.0549,,48.9971,,2018,7,istep_contrast
5.3,2413,29,0.5722,,,0.0568,,48.9971,,2018,7,istep_contrast
5.4,2413,29,0.5722,,,0.0568,,48.9971,,2018,7,istep_contrast
5.5,2424,18,0.5755,,,0.0602,,49.8158,,2018,7,istep_contrast
2,333,2355,0.1347,0.4883,0.3536,0,0.0904,11.3053,56.3221,2019,8,ilearn_2019
2.1,368,2320,0.1376,0.481,0.3435,0,0.0918,11.6028,56.3221,2019,8,ilearn_2019
2.2,390,2298,0.1696,0.4788,0.3092,0,0.0927,12.3931,57.0286,2019,8,ilearn_2019
2.3,414,2274,0.1887,0.4754,0.2868,0,0.0937,12.765,57.5493,2019,8,ilearn_2019
2.4,469,2219,0.2031,0.4661,0.263,0,0.096,13.6482,58.4604,2019,8,ilearn_2019
2.5,510,2178,0.1992,0.4577,0.2584,0,0.0978,14.0387,59.3529,2019,8,ilearn_2019
2.6,552,2136,0.2293,0.4532,0.2238,0,0.0997,14.8196,60.0409,2019,8,ilearn_2019
2.7,619,2069,0.2658,0.446,0.1802,0,0.1029,15.6936,60.7289,2019,8,ilearn_2019
2.8,673,2015,0.2877,0.4419,0.1542,0,0.1057,17.7947,61.8074,2019,8,ilearn_2019
2.9,740,1948,0.2808,0.429,0.1482,0,0.1093,18.6129,62.672,2019,8,ilearn_2019
3,802,1886,0.29,0.4171,0.1271,0,0.1129,19.5984,63.797,2019,8,ilearn_2019
3.1,899,1789,0.3212,0.4081,0.0869,0,0.1191,21.3276,65.3775,2019,8,ilearn_2019
3.2,980,1708,0.3238,0.3931,0.0693,0,0.1247,22.5177,66.9208,2019,8,ilearn_2019
3.3,1058,1630,0.3335,0.3808,0.0473,9e-04,0.1301,23.2057,67.9249,2019,8,ilearn_2019
3.4,1206,1482,0.3423,0.347,0.0047,0.0025,0.1417,25.3254,70.6396,2019,8,ilearn_2019
3.5,1206,1482,0.3423,0.347,0.0047,0.0025,0.1417,25.3254,70.6396,2019,8,ilearn_2019
3.6,1300,1388,0.3711,0.3451,-0.026,0.0023,0.1513,27.4266,71.6437,2019,8,ilearn_2019
3.7,1415,1273,0.3985,0.3437,-0.0548,0.0049,0.1618,29.4161,73.0383,2019,8,ilearn_2019
3.8,1561,1127,0.4213,0.3484,-0.0729,0.0077,0.1783,31.852,74.6374,2019,8,ilearn_2019
3.9,1817,871,0.4342,0.3209,-0.1133,0.0116,0.2204,35.4035,79.1,2019,8,ilearn_2019
4,1817,871,0.4342,0.3209,-0.1133,0.0116,0.2204,35.4035,79.1,2019,8,ilearn_2019
4.1,1959,729,0.4511,0.3159,-0.1352,0.0148,0.2524,38.3414,80.8665,2019,8,ilearn_2019
4.2,2051,637,0.4603,0.3131,-0.1472,0.0161,0.2826,39.5314,82.4842,2019,8,ilearn_2019
4.3,2243,445,0.4769,0.2727,-0.2042,0.0254,0.3506,42.711,86.5377,2019,8,ilearn_2019
4.4,2243,445,0.4769,0.2727,-0.2042,0.0254,0.3506,42.711,86.5377,2019,8,ilearn_2019
4.5,2311,377,0.4846,0.2605,-0.2241,0.0307,0.3767,43.399,87.9509,2019,8,ilearn_2019
4.6,2391,297,0.4935,0.2456,-0.248,0.0372,0.4175,44.7564,88.7691,2019,8,ilearn_2019
4.7,2462,226,0.5046,0.2249,-0.2796,0.0431,0.4735,45.9464,91.3909,2019,8,ilearn_2019
4.8,2559,129,0.5213,0.2532,-0.2681,0.0555,0.5504,47.8431,93.0086,2019,8,ilearn_2019
4.9,2559,129,0.5213,0.2532,-0.2681,0.0555,0.5504,47.8431,93.0086,2019,8,ilearn_2019
5,2587,101,0.5263,0.2445,-0.2818,0.0595,0.5842,47.8431,94.5705,2019,8,ilearn_2019
5.1,2612,76,0.5301,0.1687,-0.3614,0.0624,0.6579,48.5125,95.4816,2019,8,ilearn_2019
5.2,2634,54,0.536,0.2933,-0.2427,0.0683,0.6111,49.1447,95.4816,2019,8,ilearn_2019
5.3,2661,27,0.5416,,,0.0733,,49.8141,,2019,8,ilearn_2019
5.4,2661,27,0.5416,,,0.0733,,49.8141,,2019,8,ilearn_2019
5.5,2668,20,0.542,,,0.0735,,49.8141,,2019,8,ilearn_2019
2,144,2293,0.1378,0.4585,0.3207,0,0.0445,8.265,52.5636,2017,8,istep_contrast
2.1,183,2254,0.1127,0.4492,0.3365,0,0.0453,8.5316,53.4044,2017,8,istep_contrast
2.2,206,2231,0.0993,0.4424,0.3431,0,0.0457,8.6444,53.4044,2017,8,istep_contrast
2.3,231,2206,0.1161,0.4342,0.3181,0,0.0462,9.1058,54.676,2017,8,istep_contrast
2.4,266,2171,0.2027,0.4308,0.2281,0,0.047,10.3568,54.676,2017,8,istep_contrast
2.5,296,2141,0.2289,0.4294,0.2005,0.0034,0.0472,11.1874,55.3322,2017,8,istep_contrast
2.6,333,2104,0.2438,0.4242,0.1804,0.006,0.0475,12.5513,56.1321,2017,8,istep_contrast
2.7,394,2043,0.2467,0.4123,0.1656,0.0051,0.0489,13.0025,56.9319,2017,8,istep_contrast
2.8,438,1999,0.2749,0.4068,0.1319,0.0046,0.05,14.7252,58.2034,2017,8,istep_contrast
2.9,500,1937,0.2886,0.3998,0.1112,0.004,0.0516,16.0172,58.8802,2017,8,istep_contrast
3,562,1875,0.285,0.388,0.1031,0.0053,0.0528,16.9811,59.7211,2017,8,istep_contrast
3.1,658,1779,0.2824,0.3726,0.0902,0.0046,0.0556,18.8679,61.3618,2017,8,istep_contrast
3.2,733,1704,0.2935,0.3618,0.0682,0.0041,0.0581,21.0213,62.3052,2017,8,istep_contrast
3.3,791,1646,0.2949,0.3509,0.056,0.0051,0.0595,21.9032,63.3716,2017,8,istep_contrast
3.4,955,1482,0.3153,0.3267,0.0114,0.0063,0.0648,24.6103,66.2633,2017,8,istep_contrast
3.5,955,1482,0.3153,0.3267,0.0114,0.0063,0.0648,24.6103,66.2633,2017,8,istep_contrast
3.6,1069,1368,0.3236,0.3071,-0.0165,0.0056,0.0702,26.3126,67.6579,2017,8,istep_contrast
3.7,1181,1256,0.3471,0.2924,-0.0547,0.0051,0.0764,28.3019,69.2576,2017,8,istep_contrast
3.8,1302,1135,0.3588,0.2722,-0.0866,0.0069,0.0819,30.2092,71.6981,2017,8,istep_contrast
3.9,1575,862,0.3871,0.2449,-0.1423,0.0102,0.0998,34.7621,75.6768,2017,8,istep_contrast
4,1575,862,0.3871,0.2449,-0.1423,0.0102,0.0998,34.7621,75.6768,2017,8,istep_contrast
4.1,1722,715,0.405,0.2419,-0.1632,0.0116,0.1147,37.3667,77.2149,2017,8,istep_contrast
4.2,1821,616,0.4136,0.2353,-0.1782,0.0137,0.125,38.9869,78.0455,2017,8,istep_contrast
4.3,2057,380,0.44,0.2126,-0.2274,0.016,0.1816,43.5398,82.5062,2017,8,istep_contrast
4.4,2057,380,0.44,0.2126,-0.2274,0.016,0.1816,43.5398,82.5062,2017,8,istep_contrast
4.5,2134,303,0.4503,0.2423,-0.208,0.0173,0.2145,44.3396,83.7982,2017,8,istep_contrast
4.6,2214,223,0.4567,0.2347,-0.222,0.0194,0.2646,45.8778,87.0591,2017,8,istep_contrast
4.7,2265,172,0.4631,0.2624,-0.2007,0.0225,0.2965,46.8622,88.023,2017,8,istep_contrast
4.8,2356,81,0.4748,0.3062,-0.1686,0.0289,0.4198,48.3798,94.2371,2017,8,istep_contrast
4.9,2356,81,0.4748,0.3062,-0.1686,0.0289,0.4198,48.3798,94.2371,2017,8,istep_contrast
5,2386,51,0.479,0.2212,-0.2578,0.0306,0.5686,49.3027,96.493,2017,8,istep_contrast
5.1,2403,34,0.4842,,,0.0341,,49.3027,,2017,8,istep_contrast
5.2,2413,24,0.4859,,,0.0365,,49.3027,,2017,8,istep_contrast
5.3,2422,15,0.4883,,,0.038,,49.3027,,2017,8,istep_contrast
5.4,2422,15,0.4883,,,0.038,,49.3027,,2017,8,istep_contrast
5.5,2424,13,0.4887,,,0.038,,49.3027,,2017,8,istep_contrast
2,221,2641,0.145,0.5007,0.3557,0,0.0735,8.6273,53.7024,2018,8,istep_contrast
2.1,259,2603,0.1627,0.4946,0.3319,0,0.0745,9.2211,54.3311,2018,8,istep_contrast
2.2,283,2579,0.144,0.4893,0.3453,0,0.0752,9.6228,55.0122,2018,8,istep_contrast
2.3,313,2549,0.1786,0.4862,0.3076,0,0.0761,9.9721,55.0122,2018,8,istep_contrast
2.4,349,2513,0.1916,0.4818,0.2902,0.0029,0.0768,10.6008,55.8854,2018,8,istep_contrast
2.5,381,2481,0.1865,0.4752,0.2888,0.0026,0.0778,11.0723,55.8854,2018,8,istep_contrast
2.6,422,2440,0.1907,0.4685,0.2778,0.0024,0.0791,11.4652,56.7586,2018,8,istep_contrast
2.7,496,2366,0.2372,0.4572,0.22,0.002,0.0816,13.0894,58.2606,2018,8,istep_contrast
2.8,541,2321,0.253,0.4519,0.1989,0.0018,0.0832,13.7618,58.9067,2018,8,istep_contrast
2.9,587,2275,0.2699,0.4464,0.1765,0.0017,0.0848,14.7922,59.8323,2018,8,istep_contrast
3,651,2211,0.2711,0.4337,0.1626,0.0015,0.0873,15.9623,60.7579,2018,8,istep_contrast
3.1,756,2106,0.2974,0.4195,0.1221,0.0013,0.0916,17.3594,62.2075,2018,8,istep_contrast
3.2,857,2005,0.3055,0.4053,0.0999,0.0012,0.0963,19.3503,63.5871,2018,8,istep_contrast
3.3,934,1928,0.3225,0.399,0.0765,0.0021,0.0996,20.9046,64.4254,2018,8,istep_contrast
3.4,1144,1718,0.3577,0.3812,0.0236,0.0026,0.1112,24.153,67.1673,2018,8,istep_contrast
3.5,1144,1718,0.3577,0.3812,0.0236,0.0026,0.1112,24.153,67.1673,2018,8,istep_contrast
3.6,1256,1606,0.3632,0.3647,0.0015,0.0032,0.1183,25.5851,69.0709,2018,8,istep_contrast
3.7,1395,1467,0.3769,0.3527,-0.0242,0.0043,0.1282,27.5061,71.0793,2018,8,istep_contrast
3.8,1542,1320,0.3873,0.3323,-0.055,0.0045,0.1417,29.6018,73.2972,2018,8,istep_contrast
3.9,1885,977,0.4144,0.288,-0.1263,0.0101,0.1791,34.4394,78.8683,2018,8,istep_contrast
4,1885,977,0.4144,0.288,-0.1263,0.0101,0.1791,34.4394,78.8683,2018,8,istep_contrast
4.1,2047,815,0.4357,0.282,-0.1537,0.0147,0.2012,36.5526,80.7719,2018,8,istep_contrast
4.2,2161,701,0.4466,0.2534,-0.1933,0.0148,0.2311,38.9452,82.7454,2018,8,istep_contrast
4.3,2402,460,0.4776,0.2717,-0.2059,0.0266,0.2826,42.4031,85.3475,2018,8,istep_contrast
4.4,2402,460,0.4776,0.2717,-0.2059,0.0266,0.2826,42.4031,85.3475,2018,8,istep_contrast
4.5,2500,362,0.4889,0.299,-0.1899,0.032,0.3149,44.2019,86.7272,2018,8,istep_contrast
4.6,2595,267,0.4948,0.2324,-0.2624,0.0347,0.3895,45.634,89.9581,2018,8,istep_contrast
4.7,2658,204,0.503,0.2309,-0.2721,0.0395,0.4363,46.2976,91.8268,2018,8,istep_contrast
4.8,2748,114,0.5166,0.2519,-0.2647,0.0484,0.5351,48.3584,94.3591,2018,8,istep_contrast
4.9,2748,114,0.5166,0.2519,-0.2647,0.0484,0.5351,48.3584,94.3591,2018,8,istep_contrast
5,2780,82,0.5224,0.2907,-0.2317,0.0525,0.5854,48.3584,94.656,2018,8,istep_contrast
5.1,2800,62,0.5263,0.2655,-0.2608,0.0554,0.629,49.1966,95.8697,2018,8,istep_contrast
5.2,2817,45,0.5298,,,0.0572,,49.1966,,2018,8,istep_contrast
5.3,2835,27,0.5332,,,0.0614,,49.1966,,2018,8,istep_contrast
5.4,2835,27,0.5332,,,0.0614,,49.1966,,2018,8,istep_contrast
5.5,2841,21,0.5348,,,0.0627,,49.1966,,2018,8,istep_contrast
2,157,2319,0.2353,0.4638,0.2285,0,0.0548,6.9035,53.5123,2017,7,istep_contrast
2.1,185,2291,0.2805,0.4569,0.1765,0,0.0554,7.9128,53.5123,2017,7,istep_contrast
2.2,210,2266,0.2467,0.4502,0.2035,0,0.056,7.7513,54.6023,2017,7,istep_contrast
2.3,245,2231,0.3024,0.444,0.1417,0,0.0569,8.7606,54.6023,2017,7,istep_contrast
2.4,295,2181,0.3046,0.4334,0.1288,0,0.0582,10.9407,55.7126,2017,7,istep_contrast
2.5,336,2140,0.324,0.427,0.103,0,0.0593,11.849,56.8228,2017,7,istep_contrast
2.6,366,2110,0.3088,0.4186,0.1098,0,0.0602,12.3537,56.8228,2017,7,istep_contrast
2.7,435,2041,0.3018,0.4041,0.1023,0,0.0622,13.3428,57.7917,2017,7,istep_contrast
2.8,486,1990,0.2899,0.3918,0.1019,0,0.0638,13.7263,58.7404,2017,7,istep_contrast
2.9,555,1921,0.3211,0.3863,0.0651,0,0.0661,15.1393,59.7295,2017,7,istep_contrast
3,601,1875,0.3317,0.3767,0.045,0,0.0677,16.2091,60.7792,2017,7,istep_contrast
3.1,682,1794,0.3329,0.3582,0.0253,0,0.0708,17.9451,62.5151,2017,7,istep_contrast
3.2,754,1722,0.3493,0.3489,-4e-04,0,0.0738,19.8022,63.4033,2017,7,istep_contrast
3.3,821,1655,0.3575,0.3414,-0.0161,0.0012,0.0761,21.1748,64.2713,2017,7,istep_contrast
3.4,1006,1470,0.3971,0.3316,-0.0655,0.002,0.085,25.2725,66.3101,2017,7,istep_contrast
3.5,1006,1470,0.3971,0.3316,-0.0655,0.002,0.085,25.2725,66.3101,2017,7,istep_contrast
3.6,1122,1354,0.4002,0.3207,-0.0794,0.0027,0.0916,27.2709,68.8938,2017,7,istep_contrast
3.7,1243,1233,0.404,0.3044,-0.0996,0.0024,0.1006,29.6528,70.5289,2017,7,istep_contrast
3.8,1387,1089,0.4046,0.2863,-0.1183,0.0036,0.112,32.2164,73.0925,2017,7,istep_contrast
3.9,1716,760,0.4183,0.2458,-0.1725,0.0087,0.1474,37.2224,78.8857,2017,7,istep_contrast
4,1716,760,0.4183,0.2458,-0.1725,0.0087,0.1474,37.2224,78.8857,2017,7,istep_contrast
4.1,1866,610,0.4316,0.2436,-0.188,0.0134,0.1672,39.887,80.8841,2017,7,istep_contrast
4.2,1976,500,0.4431,0.2195,-0.2236,0.0162,0.19,41.9257,82.8421,2017,7,istep_contrast
4.3,2172,304,0.4627,0.2422,-0.2205,0.0239,0.2467,44.3278,86.3545,2017,7,istep_contrast
4.4,2172,304,0.4627,0.2422,-0.2205,0.0239,0.2467,44.3278,86.3545,2017,7,istep_contrast
4.5,2233,243,0.4706,0.271,-0.1996,0.0264,0.2798,45.3573,87.3234,2017,7,istep_contrast
4.6,2310,166,0.4745,0.1856,-0.2889,0.029,0.3614,47.174,91.0981,2017,7,istep_contrast
4.7,2340,136,0.4813,0.2314,-0.25,0.0325,0.375,47.174,91.8147,2017,7,istep_contrast
4.8,2415,61,0.4941,0.3183,-0.1758,0.041,0.459,49.0513,93.8232,2017,7,istep_contrast
4.9,2415,61,0.4941,0.3183,-0.1758,0.041,0.459,49.0513,93.8232,2017,7,istep_contrast
5,2426,50,0.4953,0.2432,-0.2521,0.0416,0.52,49.0513,95.6601,2017,7,istep_contrast
5.1,2445,31,0.5003,,,0.0442,,49.0513,,2017,7,istep_contrast
5.2,2453,23,0.5027,,,0.0457,,49.7578,,2017,7,istep_contrast
5.3,2461,15,0.5041,,,0.0467,,49.7578,,2017,7,istep_contrast
5.4,2461,15,0.5041,,,0.0467,,49.7578,,2017,7,istep_contrast
5.5,2463,13,0.5047,,,0.0471,,49.7578,,2017,7,istep_contrast
2,96,1812,-0.0114,0.4722,0.4836,0,0.0497,10.2148,52.0691,2017,6,istep_contrast
2.1,139,1769,0.0111,0.4644,0.4533,0,0.0509,11.6291,52.8549,2017,6,istep_contrast
2.2,159,1749,0.0322,0.4592,0.427,0,0.0515,12.3363,53.8502,2017,6,istep_contrast
2.3,185,1723,0.0613,0.4541,0.3928,0,0.0522,13.7768,53.8502,2017,6,istep_contrast
2.4,223,1685,0.0751,0.4452,0.3701,0,0.0534,14.8245,55.1074,2017,6,istep_contrast
2.5,260,1648,0.1131,0.4395,0.3264,0,0.0546,16.252,55.7884,2017,6,istep_contrast
2.6,307,1601,0.1157,0.4276,0.3119,0,0.0562,16.527,56.7575,2017,6,istep_contrast
2.7,390,1518,0.1672,0.4131,0.2459,0,0.0593,17.627,58.8266,2017,6,istep_contrast
2.8,443,1465,0.1966,0.4066,0.21,0,0.0614,19.1723,59.9005,2017,6,istep_contrast
2.9,499,1409,0.2324,0.4049,0.1725,0,0.0639,20.5867,60.9743,2017,6,istep_contrast
3,553,1355,0.2416,0.3995,0.158,0,0.0664,21.3986,62.0482,2017,6,istep_contrast
3.1,626,1282,0.2523,0.389,0.1367,0,0.0702,23.4678,63.9864,2017,6,istep_contrast
3.2,695,1213,0.2402,0.3694,0.1293,0,0.0742,24.8298,65.5317,2017,6,istep_contrast
3.3,767,1141,0.2684,0.3697,0.1013,0,0.0789,27.0561,66.8413,2017,6,istep_contrast
3.4,969,939,0.3036,0.3466,0.043,0.0021,0.0937,30.0157,71.2153,2017,6,istep_contrast
3.5,969,939,0.3036,0.3466,0.043,0.0021,0.0937,30.0157,71.2153,2017,6,istep_contrast
3.6,1076,832,0.3151,0.3186,0.0036,0.0019,0.1058,31.9277,73.5987,2017,6,istep_contrast
3.7,1185,723,0.3367,0.3121,-0.0246,0.0034,0.1189,34.7564,75.8774,2017,6,istep_contrast
3.8,1295,613,0.3636,0.3195,-0.0441,0.0054,0.1354,36.7732,78.1299,2017,6,istep_contrast
3.9,1519,389,0.3912,0.2713,-0.1199,0.0092,0.1954,40.6496,84.7564,2017,6,istep_contrast
4,1519,389,0.3912,0.2713,-0.1199,0.0092,0.1954,40.6496,84.7564,2017,6,istep_contrast
4.1,1599,309,0.4067,0.2607,-0.146,0.0131,0.2233,43.0068,86.7994,2017,6,istep_contrast
4.2,1659,249,0.4198,0.2723,-0.1475,0.0169,0.249,44.0545,88.7899,2017,6,istep_contrast
4.3,1751,157,0.4435,0.3408,-0.1026,0.0257,0.2866,46.4903,90.8853,2017,6,istep_contrast
4.4,1751,157,0.4435,0.3408,-0.1026,0.0257,0.2866,46.4903,90.8853,2017,6,istep_contrast
4.5,1793,115,0.4513,0.3289,-0.1223,0.0284,0.3391,47.4332,93.1902,2017,6,istep_contrast
4.6,1827,81,0.462,0.3832,-0.0789,0.0301,0.4321,48.4547,94.3164,2017,6,istep_contrast
4.7,1844,64,0.4672,0.4993,0.0321,0.0325,0.4688,48.4547,94.8009,2017,6,istep_contrast
4.8,1874,34,0.475,,,0.0358,,49.5024,,2017,6,istep_contrast
4.9,1874,34,0.475,,,0.0358,,49.5024,,2017,6,istep_contrast
5,1881,27,0.4777,,,0.0372,,49.5024,,2017,6,istep_contrast
5.1,1885,23,0.4797,,,0.0387,,49.5024,,2017,6,istep_contrast
5.2,1886,22,0.4802,,,0.0392,,49.5024,,2017,6,istep_contrast
5.3,1897,11,0.4855,,,0.0422,,49.5024,,2017,6,istep_contrast
5.4,1897,11,0.4855,,,0.0422,,49.5024,,2017,6,istep_contrast
5.5,1900,,0.4868,,,0.0432,,49.5024,,2017,6,istep_contrast
2,310,3279,0.1047,0.4316,0.3269,0.0032,0.0741,14.1365,54.415,2019,6,ilearn_2019
2.1,340,3249,0.1087,0.4284,0.3196,0.0029,0.0748,14.1365,54.415,2019,6,ilearn_2019
2.2,380,3209,0.1284,0.4226,0.2942,0.0026,0.0757,14.61,55.1393,2019,6,ilearn_2019
2.3,423,3166,0.1404,0.4173,0.277,0.0024,0.0768,15.0418,55.8496,2019,6,ilearn_2019
2.4,493,3096,0.1683,0.4086,0.2404,0.002,0.0785,15.9331,56.5599,2019,6,ilearn_2019
2.5,550,3039,0.1714,0.4003,0.2288,0.0018,0.08,16.2953,57.2702,2019,6,ilearn_2019
2.6,607,2982,0.1692,0.3928,0.2236,0.0016,0.0815,16.7131,57.9387,2019,6,ilearn_2019
2.7,694,2895,0.1789,0.3824,0.2035,0.0014,0.0839,17.2702,58.5933,2019,6,ilearn_2019
2.8,764,2825,0.1978,0.3738,0.176,0.0013,0.086,17.9248,59.3454,2019,6,ilearn_2019
2.9,831,2758,0.215,0.3671,0.1521,0.0012,0.0881,19.0251,60.1253,2019,6,ilearn_2019
3,902,2687,0.2273,0.3625,0.1352,0.0011,0.0904,19.4847,60.7939,2019,6,ilearn_2019
3.1,1023,2566,0.2609,0.3556,0.0947,0.0029,0.0939,21.4903,62.3259,2019,6,ilearn_2019
3.2,1114,2475,0.2837,0.3505,0.0668,0.0027,0.0974,23.2173,63.4123,2019,6,ilearn_2019
3.3,1228,2361,0.2844,0.3356,0.0511,0.0024,0.1021,23.7744,64.1226,2019,6,ilearn_2019
3.4,1505,2084,0.3199,0.3219,0.0021,0.0027,0.1152,27.0752,67.0752,2019,6,ilearn_2019
3.5,1505,2084,0.3199,0.3219,0.0021,0.0027,0.1152,27.0752,67.0752,2019,6,ilearn_2019
3.6,1682,1907,0.32,0.3049,-0.0151,0.0054,0.1232,29.039,69.1922,2019,6,ilearn_2019
3.7,1909,1680,0.3334,0.2913,-0.0422,0.0073,0.1369,31.156,71.5042,2019,6,ilearn_2019
3.8,2118,1471,0.3449,0.2777,-0.0673,0.0099,0.1516,33.4471,73.3565,2019,6,ilearn_2019
3.9,2575,1014,0.3848,0.272,-0.1128,0.0167,0.1982,39.0947,78.6908,2019,6,ilearn_2019
4,2575,1014,0.3848,0.272,-0.1128,0.0167,0.1982,39.0947,78.6908,2019,6,ilearn_2019
4.1,2810,779,0.398,0.2556,-0.1424,0.0203,0.2401,41.2396,82.2841,2019,6,ilearn_2019
4.2,2963,626,0.4059,0.2422,-0.1638,0.025,0.2716,42.6602,84.3733,2019,6,ilearn_2019
4.3,3241,348,0.4285,0.3055,-0.1231,0.0361,0.3649,45.6407,88.1616,2019,6,ilearn_2019
4.4,3241,348,0.4285,0.3055,-0.1231,0.0361,0.3649,45.6407,88.1616,2019,6,ilearn_2019
4.5,3342,247,0.4359,0.3224,-0.1135,0.0428,0.4089,46.9499,91.0028,2019,6,ilearn_2019
4.6,3424,165,0.4451,0.2848,-0.1603,0.0473,0.497,48.078,92.9248,2019,6,ilearn_2019
4.7,3467,122,0.4523,0.3422,-0.1101,0.0513,0.541,48.8022,95.0696,2019,6,ilearn_2019
4.8,3535,54,0.4632,0.3024,-0.1608,0.058,0.7222,49.4708,97.5627,2019,6,ilearn_2019
4.9,3535,54,0.4632,0.3024,-0.1608,0.058,0.7222,49.4708,97.5627,2019,6,ilearn_2019
5,3550,39,0.4661,,,0.0594,,49.4708,,2019,6,ilearn_2019
5.1,3560,29,0.4688,,,0.0615,,49.4708,,2019,6,ilearn_2019
5.2,3565,24,0.4698,,,0.0623,,49.4708,,2019,6,ilearn_2019
5.3,3575,14,0.4724,,,0.0646,,50.0836,,2019,6,ilearn_2019
5.4,3575,14,0.4724,,,0.0646,,50.0836,,2019,6,ilearn_2019
5.5,3579,10,0.4735,,,0.0657,,50.0836,,2019,6,ilearn_2019
2,380,3455,0.1079,0.4806,0.3726,0,0.0651,12.5652,54.8879,2021,8,primary
2.1,428,3407,0.1348,0.4755,0.3407,0,0.066,13.3994,55.4614,2021,8,primary
2.2,462,3373,0.1558,0.4722,0.3164,0,0.0667,13.9208,56.074,2021,8,primary
2.3,515,3320,0.1637,0.4666,0.3029,0,0.0678,14.5073,56.6475,2021,8,primary
2.4,568,3267,0.1599,0.46,0.3001,0,0.0689,14.8592,57.1168,2021,8,primary
2.5,619,3216,0.1525,0.4533,0.3008,0,0.07,15.2112,57.6642,2021,8,primary
2.6,676,3159,0.1638,0.448,0.2842,0,0.0712,15.7847,58.2899,2021,8,primary
2.7,785,3050,0.2238,0.4459,0.2221,0.0013,0.0734,17.0099,59.4891,2021,8,primary
2.8,873,2962,0.2248,0.4363,0.2115,0.0011,0.0756,17.8832,60.7404,2021,8,primary
2.9,963,2872,0.227,0.4269,0.2,0.001,0.078,18.8999,61.7961,2021,8,primary
3,1070,2765,0.2303,0.4149,0.1845,9e-04,0.081,19.4604,63.0474,2021,8,primary
